"","date","open","high","low","close"
"1",2022-06-20 00:00:00,1.04902,1.04969,1.048505,1.049355
"2",2022-06-20 01:00:00,1.049345,1.050035,1.049125,1.049335
"3",2022-06-20 02:00:00,1.04933,1.05239,1.049275,1.051845
"4",2022-06-20 03:00:00,1.051855,1.052905,1.051855,1.052865
"5",2022-06-20 04:00:00,1.052875,1.053065,1.05227,1.052315
"6",2022-06-20 05:00:00,1.052325,1.05318,1.052215,1.052925
"7",2022-06-20 06:00:00,1.05293,1.054295,1.05237,1.052475
"8",2022-06-20 07:00:00,1.052475,1.053005,1.051025,1.051715
"9",2022-06-20 08:00:00,1.05173,1.052755,1.051215,1.052455
"10",2022-06-20 09:00:00,1.05246,1.054595,1.052445,1.053275
"11",2022-06-20 10:00:00,1.053285,1.053785,1.052445,1.0532
"12",2022-06-20 11:00:00,1.053205,1.053575,1.052025,1.052615
"13",2022-06-20 12:00:00,1.052605,1.052785,1.051505,1.051735
"14",2022-06-20 13:00:00,1.05173,1.0525,1.050765,1.05188
"15",2022-06-20 14:00:00,1.05187,1.054195,1.051845,1.053515
"16",2022-06-20 15:00:00,1.05351,1.053825,1.05238,1.053805
"17",2022-06-20 16:00:00,1.053795,1.053845,1.051925,1.05233
"18",2022-06-20 17:00:00,1.052325,1.052335,1.050625,1.050625
"19",2022-06-20 18:00:00,1.05064,1.05077,1.04989,1.04991
"20",2022-06-20 19:00:00,1.049915,1.051215,1.049825,1.051135
"21",2022-06-20 20:00:00,1.051145,1.05147,1.05092,1.051105
"22",2022-06-20 21:00:00,1.051115,1.051325,1.050845,1.051285
"23",2022-06-20 22:00:00,1.05122,1.05187,1.05089,1.051835
"24",2022-06-20 23:00:00,1.051825,1.0521,1.05139,1.051755
"25",2022-06-21 00:00:00,1.051755,1.053315,1.05167,1.053275
"26",2022-06-21 01:00:00,1.05327,1.054255,1.053045,1.053415
"27",2022-06-21 02:00:00,1.053425,1.05409,1.053145,1.053355
"28",2022-06-21 03:00:00,1.05335,1.053395,1.052305,1.053225
"29",2022-06-21 04:00:00,1.05322,1.05329,1.052085,1.052245
"30",2022-06-21 05:00:00,1.05225,1.052585,1.051325,1.051855
"31",2022-06-21 06:00:00,1.051845,1.053275,1.051475,1.053245
"32",2022-06-21 07:00:00,1.053235,1.056495,1.053165,1.055685
"33",2022-06-21 08:00:00,1.055675,1.057925,1.055405,1.057845
"34",2022-06-21 09:00:00,1.057855,1.05827,1.056625,1.056815
"35",2022-06-21 10:00:00,1.056805,1.056835,1.05509,1.05523
"36",2022-06-21 11:00:00,1.055225,1.056025,1.054455,1.055025
"37",2022-06-21 12:00:00,1.05503,1.05631,1.0546,1.055185
"38",2022-06-21 13:00:00,1.055175,1.056175,1.054565,1.05591
"39",2022-06-21 14:00:00,1.055905,1.056635,1.05445,1.05654
"40",2022-06-21 15:00:00,1.056545,1.05668,1.054695,1.054865
"41",2022-06-21 16:00:00,1.054875,1.054885,1.05281,1.05343
"42",2022-06-21 17:00:00,1.053425,1.054065,1.05272,1.053905
"43",2022-06-21 18:00:00,1.053895,1.053975,1.051875,1.053145
"44",2022-06-21 19:00:00,1.05315,1.054055,1.05291,1.053155
"45",2022-06-21 20:00:00,1.05316,1.053535,1.052885,1.05324
"46",2022-06-21 21:00:00,1.05354,1.05364,1.053395,1.053595
"47",2022-06-21 22:00:00,1.053605,1.053905,1.0533,1.053825
"48",2022-06-21 23:00:00,1.053845,1.053875,1.05312,1.05314
"49",2022-06-22 00:00:00,1.053145,1.053165,1.051055,1.05127
"50",2022-06-22 01:00:00,1.051275,1.05156,1.050235,1.050765
"51",2022-06-22 02:00:00,1.05077,1.051535,1.05071,1.051
"52",2022-06-22 03:00:00,1.050995,1.051415,1.050695,1.051105
"53",2022-06-22 04:00:00,1.05111,1.051385,1.049375,1.049655
"54",2022-06-22 05:00:00,1.049665,1.049865,1.04862,1.04885
"55",2022-06-22 06:00:00,1.048845,1.050845,1.048335,1.04917
"56",2022-06-22 07:00:00,1.049175,1.0508,1.046885,1.050485
"57",2022-06-22 08:00:00,1.050495,1.051415,1.04938,1.05079
"58",2022-06-22 09:00:00,1.050785,1.052465,1.050475,1.051915
"59",2022-06-22 10:00:00,1.051925,1.0528,1.051535,1.05204
"60",2022-06-22 11:00:00,1.052045,1.052915,1.051015,1.05115
"61",2022-06-22 12:00:00,1.051145,1.053555,1.051135,1.05309
"62",2022-06-22 13:00:00,1.053095,1.055065,1.05307,1.054665
"63",2022-06-22 14:00:00,1.055775,1.060605,1.055245,1.059735
"64",2022-06-22 15:00:00,1.059725,1.059745,1.057995,1.057995
"65",2022-06-22 16:00:00,1.058005,1.05896,1.057045,1.05752
"66",2022-06-22 17:00:00,1.057515,1.058325,1.056905,1.057855
"67",2022-06-22 18:00:00,1.05786,1.058455,1.056555,1.05671
"68",2022-06-22 19:00:00,1.056715,1.057475,1.05652,1.05672
"69",2022-06-22 20:00:00,1.056715,1.056945,1.056355,1.056625
"70",2022-06-22 21:00:00,1.05675,1.05675,1.056485,1.05652
"71",2022-06-22 22:00:00,1.05653,1.05697,1.05653,1.056755
"72",2022-06-22 23:00:00,1.056745,1.056785,1.056095,1.056475
"73",2022-06-23 00:00:00,1.05647,1.057525,1.056135,1.057435
"74",2022-06-23 01:00:00,1.057445,1.058115,1.055705,1.055805
"75",2022-06-23 02:00:00,1.0558,1.057745,1.0556,1.057095
"76",2022-06-23 03:00:00,1.05709,1.05752,1.056475,1.056945
"77",2022-06-23 04:00:00,1.056955,1.057505,1.056645,1.056745
"78",2022-06-23 05:00:00,1.05674,1.05735,1.056455,1.05702
"79",2022-06-23 06:00:00,1.05702,1.05794,1.05579,1.057815
"80",2022-06-23 07:00:00,1.057805,1.05793,1.04984,1.05079
"81",2022-06-23 08:00:00,1.050785,1.051915,1.048285,1.04937
"82",2022-06-23 09:00:00,1.049365,1.051885,1.049165,1.05181
"83",2022-06-23 10:00:00,1.051805,1.052195,1.0502,1.05047
"84",2022-06-23 11:00:00,1.050475,1.05155,1.049515,1.050565
"85",2022-06-23 12:00:00,1.05056,1.051865,1.049045,1.050435
"86",2022-06-23 13:00:00,1.05043,1.054405,1.050395,1.054385
"87",2022-06-23 14:00:00,1.054395,1.055415,1.051255,1.052875
"88",2022-06-23 15:00:00,1.052885,1.054205,1.050185,1.050205
"89",2022-06-23 16:00:00,1.05021,1.05151,1.04943,1.05085
"90",2022-06-23 17:00:00,1.050855,1.052005,1.050465,1.050715
"91",2022-06-23 18:00:00,1.050725,1.052175,1.050645,1.052045
"92",2022-06-23 19:00:00,1.05204,1.053375,1.051985,1.05273
"93",2022-06-23 20:00:00,1.052735,1.05311,1.052005,1.05247
