"","date","open","high","low","close"
"1",2020-10-28 00:00:00,1.17817,1.17878,1.17649,1.17704
"2",2020-10-28 08:00:00,1.17684,1.17701,1.1718,1.17338
"3",2020-10-28 16:00:00,1.17343,1.181,1.17325,1.17481
"4",2020-10-29 00:00:00,1.17484,1.17581,1.17363,1.17364
"5",2020-10-29 08:00:00,1.17359,1.17398,1.16664,1.16719
"6",2020-10-29 16:00:00,1.1671,1.1755,1.16504,1.16785
"7",2020-10-30 00:00:00,1.16785,1.16945,1.16654,1.16765
"8",2020-10-30 08:00:00,1.16767,1.17042,1.16616,1.16845
"9",2020-10-30 16:00:00,1.1685,1.1685,1.16404,1.16476
"10",2020-11-01 16:00:00,1.16471,1.16471,1.163905,1.16416
"11",2020-11-02 00:00:00,1.164145,1.164725,1.162715,1.162865
"12",2020-11-02 08:00:00,1.16301,1.165555,1.159925,1.16355
"13",2020-11-02 16:00:00,1.163635,1.175065,1.159965,1.16406
"14",2020-11-03 00:00:00,1.16405,1.1672,1.163735,1.167085
"15",2020-11-03 08:00:00,1.16715,1.173,1.166675,1.17285
"16",2020-11-03 16:00:00,1.17284,1.17638,1.16346,1.176075
"17",2020-11-04 00:00:00,1.176075,1.177,1.160505,1.16606
"18",2020-11-04 08:00:00,1.16562,1.17455,1.16551,1.17091
"19",2020-11-04 16:00:00,1.170915,1.179,1.170405,1.173245
"20",2020-11-05 00:00:00,1.17323,1.17486,1.17111,1.17456
"21",2020-11-05 08:00:00,1.174415,1.185955,1.17411,1.182495
"22",2020-11-05 16:00:00,1.182345,1.184375,1.179,1.181695
"23",2020-11-06 00:00:00,1.181535,1.18407,1.179615,1.18398
"24",2020-11-06 08:00:00,1.184025,1.18804,1.18257,1.187055
"25",2020-11-06 16:00:00,1.18716,1.18801,1.181245,1.181245
"26",2020-11-08 16:00:00,1.186385,1.18826,1.184915,1.188135
"27",2020-11-09 00:00:00,1.188145,1.188425,1.18754,1.187925
"28",2020-11-09 08:00:00,1.187855,1.19086,1.179,1.18285
"29",2020-11-09 16:00:00,1.182695,1.184,1.179675,1.18243
"30",2020-11-10 00:00:00,1.18236,1.18383,1.180765,1.18186
"31",2020-11-10 08:00:00,1.18183,1.18434,1.17802,1.182085
"32",2020-11-10 16:00:00,1.182085,1.182605,1.171,1.181845
"33",2020-11-11 00:00:00,1.181845,1.18326,1.180755,1.180845
"34",2020-11-11 08:00:00,1.18085,1.18101,1.17462,1.17587
"35",2020-11-11 16:00:00,1.17585,1.187375,1.17564,1.17795
"36",2020-11-12 00:00:00,1.177905,1.17881,1.17588,1.177
"37",2020-11-12 08:00:00,1.176975,1.188615,1.176975,1.18125
"38",2020-11-12 16:00:00,1.18106,1.18842,1.179685,1.18042
"39",2020-11-13 00:00:00,1.180425,1.181755,1.17995,1.18159
"40",2020-11-13 08:00:00,1.181445,1.183435,1.180775,1.182015
"41",2020-11-13 16:00:00,1.182005,1.18372,1.181795,1.18343
"42",2020-11-16 00:00:00,1.18487,1.18569,1.184865,1.185565
"43",2020-11-16 08:00:00,1.185545,1.18685,1.181445,1.183515
"44",2020-11-16 16:00:00,1.18352,1.1907,1.1835,1.18595
"45",2020-11-17 00:00:00,1.185925,1.186705,1.18464,1.18464
"46",2020-11-17 08:00:00,1.184625,1.189365,1.18439,1.187615
"47",2020-11-17 16:00:00,1.187625,1.190745,1.185795,1.186375
"48",2020-11-18 00:00:00,1.186375,1.188635,1.185085,1.18833
"49",2020-11-18 08:00:00,1.188245,1.189085,1.185225,1.187495
"50",2020-11-18 16:00:00,1.187575,1.19,1.18464,1.18468
"51",2020-11-19 00:00:00,1.18464,1.185215,1.183975,1.184545
"52",2020-11-19 08:00:00,1.184595,1.184955,1.181925,1.183975
"53",2020-11-19 16:00:00,1.18399,1.191375,1.183595,1.18657
"54",2020-11-20 00:00:00,1.186605,1.188995,1.183675,1.186935
"55",2020-11-20 08:00:00,1.186935,1.190315,1.18508,1.185375
"56",2020-11-20 16:00:00,1.185425,1.18636,1.185085,1.18571
"57",2020-11-22 16:00:00,1.18577,1.1866,1.18561,1.18657
"58",2020-11-23 00:00:00,1.18653,1.1879,1.18644,1.18688
"59",2020-11-23 08:00:00,1.18682,1.19058,1.1814,1.18148
"60",2020-11-23 16:00:00,1.18164,1.18905,1.1801,1.18422
"61",2020-11-24 00:00:00,1.18431,1.18571,1.18388,1.18484
"62",2020-11-24 08:00:00,1.18483,1.194625,1.18424,1.18733
"63",2020-11-24 16:00:00,1.18739,1.18978,1.18657,1.18976
"64",2020-11-25 00:00:00,1.18976,1.19142,1.18914,1.19064
"65",2020-11-25 08:00:00,1.19064,1.196705,1.18821,1.19019
"66",2020-11-25 16:00:00,1.19023,1.19247,1.18993,1.19165
"67",2020-11-26 00:00:00,1.19165,1.19407,1.19165,1.19263
"68",2020-11-26 08:00:00,1.19257,1.19342,1.18854,1.19006
"69",2020-11-26 16:00:00,1.19006,1.1918,1.19006,1.19111
"70",2020-11-27 00:00:00,1.19111,1.193,1.19096,1.19265
"71",2020-11-27 08:00:00,1.19287,1.1951,1.19143,1.19459
"72",2020-11-27 16:00:00,1.19439,1.19634,1.19439,1.19633
"73",2020-11-29 16:00:00,1.19647,1.19739,1.19638,1.19717
"74",2020-11-30 00:00:00,1.19717,1.19728,1.19372,1.194285
"75",2020-11-30 08:00:00,1.194265,1.20031,1.19402,1.19677
"76",2020-11-30 16:00:00,1.19677,1.19677,1.19241,1.19376
"77",2020-12-01 00:00:00,1.19376,1.19728,1.19357,1.19687
"78",2020-12-01 08:00:00,1.19685,1.2041,1.19605,1.20318
"79",2020-12-01 16:00:00,1.20325,1.20766,1.20324,1.20708
"80",2020-12-02 00:00:00,1.20707,1.20874,1.2061,1.20676
"81",2020-12-02 08:00:00,1.20697,1.21079,1.20405,1.20788
"82",2020-12-02 16:00:00,1.20794,1.21185,1.2076,1.21142
"83",2020-12-03 00:00:00,1.21141,1.21255,1.21043,1.21229
"84",2020-12-03 08:00:00,1.2122,1.21746,1.21012,1.2161
"85",2020-12-03 16:00:00,1.21618,1.21632,1.2133,1.21435
"86",2020-12-04 00:00:00,1.21449,1.21606,1.21392,1.21535
"87",2020-12-04 08:00:00,1.21532,1.21774,1.21337,1.21408
"88",2020-12-04 16:00:00,1.21413,1.21515,1.21108,1.21212
"89",2020-12-06 16:00:00,1.21212,1.21319,1.21199,1.21203
"90",2020-12-07 00:00:00,1.21203,1.21402,1.21145,1.21219
"91",2020-12-07 08:00:00,1.21196,1.21639,1.20791,1.214635
"92",2020-12-07 16:00:00,1.21463,1.21508,1.213385,1.213465
"93",2020-12-08 00:00:00,1.213405,1.21413,1.21321,1.21363
"94",2020-12-08 08:00:00,1.213625,1.21467,1.21008,1.21134
"95",2020-12-08 16:00:00,1.21134,1.21172,1.19316,1.21097
"96",2020-12-09 00:00:00,1.21097,1.21414,1.21073,1.21273
"97",2020-12-09 08:00:00,1.21273,1.21371,1.20787,1.2083
"98",2020-12-09 16:00:00,1.20836,1.21416,1.19207,1.20786
"99",2020-12-10 00:00:00,1.20786,1.21004,1.20786,1.20898
"100",2020-12-10 08:00:00,1.20902,1.2158,1.20813,1.21316
"101",2020-12-10 16:00:00,1.21328,1.215375,1.206955,1.21436
"102",2020-12-11 00:00:00,1.21435,1.21628,1.21261,1.21308
"103",2020-12-11 08:00:00,1.21307,1.21371,1.21056,1.21056
"104",2020-12-11 16:00:00,1.21071,1.21204,1.21066,1.21131
"105",2020-12-13 16:00:00,1.21397,1.21397,1.21331,1.21335
"106",2020-12-14 00:00:00,1.21333,1.21552,1.21217,1.21531
"107",2020-12-14 08:00:00,1.21512,1.21953,1.21237,1.21256
"108",2020-12-14 16:00:00,1.21245,1.21606,1.19,1.20946
"109",2020-12-15 00:00:00,1.20944,1.2163,1.209395,1.21371
"110",2020-12-15 08:00:00,1.21371,1.21654,1.21223,1.21522
