"","date","open","high","low","close"
"1",2020-10-28 00:00:00,1.30306,1.30633,1.3021,1.30307
"2",2020-10-28 08:00:00,1.30266,1.30314,1.29173,1.30097
"3",2020-10-28 16:00:00,1.30127,1.30127,1.29735,1.29892
"4",2020-10-29 00:00:00,1.29891,1.30238,1.29847,1.30019
"5",2020-10-29 08:00:00,1.30019,1.30247,1.29057,1.29173
"6",2020-10-29 16:00:00,1.2918,1.29365,1.28815,1.29312
"7",2020-10-30 00:00:00,1.29313,1.29395,1.28995,1.29145
"8",2020-10-30 08:00:00,1.29153,1.29881,1.29139,1.29479
"9",2020-10-30 16:00:00,1.29486,1.29648,1.29244,1.29516
"10",2020-11-01 16:00:00,1.293205,1.293885,1.292115,1.292575
"11",2020-11-02 00:00:00,1.292635,1.293935,1.289395,1.290455
"12",2020-11-02 08:00:00,1.291035,1.294295,1.285545,1.290945
"13",2020-11-02 16:00:00,1.290995,1.292375,1.28908,1.2922
"14",2020-11-03 00:00:00,1.292195,1.294315,1.291555,1.294305
"15",2020-11-03 08:00:00,1.294365,1.306355,1.293995,1.30624
"16",2020-11-03 16:00:00,1.306105,1.312885,1.301165,1.311905
"17",2020-11-04 00:00:00,1.312035,1.314015,1.293625,1.294855
"18",2020-11-04 08:00:00,1.29425,1.305005,1.291585,1.299115
"19",2020-11-04 16:00:00,1.298965,1.30214,1.289335,1.296635
"20",2020-11-05 00:00:00,1.296575,1.303635,1.294055,1.302185
"21",2020-11-05 08:00:00,1.30202,1.311145,1.300585,1.311145
"22",2020-11-05 16:00:00,1.311145,1.31571,1.307975,1.313855
"23",2020-11-06 00:00:00,1.313725,1.31558,1.311245,1.314855
"24",2020-11-06 08:00:00,1.315095,1.31563,1.309255,1.31389
"25",2020-11-06 16:00:00,1.315185,1.317685,1.313925,1.31533
"26",2020-11-08 16:00:00,1.31555,1.31823,1.31535,1.317915
"27",2020-11-09 00:00:00,1.317855,1.319875,1.316725,1.31766
"28",2020-11-09 08:00:00,1.317635,1.32083,1.312175,1.315185
"29",2020-11-09 16:00:00,1.31487,1.317655,1.3119,1.316895
"30",2020-11-10 00:00:00,1.316885,1.319865,1.315745,1.317305
"31",2020-11-10 08:00:00,1.3178,1.327775,1.317185,1.325165
"32",2020-11-10 16:00:00,1.325165,1.34108,1.321485,1.326065
"33",2020-11-11 00:00:00,1.32618,1.328625,1.325325,1.327625
"34",2020-11-11 08:00:00,1.327625,1.341,1.319225,1.319675
"35",2020-11-11 16:00:00,1.319735,1.34501,1.319355,1.32236
"36",2020-11-12 00:00:00,1.32237,1.322815,1.318205,1.31825
"37",2020-11-12 08:00:00,1.31828,1.32001,1.315915,1.31619
"38",2020-11-12 16:00:00,1.31614,1.317175,1.314975,1.315725
"39",2020-11-13 00:00:00,1.315725,1.317925,1.315135,1.317805
"40",2020-11-13 08:00:00,1.317735,1.31898,1.316675,1.31764
"41",2020-11-13 16:00:00,1.31756,1.32004,1.317525,1.319715
"42",2020-11-16 00:00:00,1.321655,1.32247,1.321135,1.32242
"43",2020-11-16 08:00:00,1.32227,1.32425,1.317955,1.31853
"44",2020-11-16 16:00:00,1.31844,1.32338,1.31844,1.32213
"45",2020-11-17 00:00:00,1.32215,1.322785,1.319455,1.31994
"46",2020-11-17 08:00:00,1.320055,1.32721,1.3197,1.326
"47",2020-11-17 16:00:00,1.32589,1.326505,1.32401,1.325675
"48",2020-11-18 00:00:00,1.325675,1.33661,1.324425,1.32767
"49",2020-11-18 08:00:00,1.32787,1.33117,1.326365,1.330155
"50",2020-11-18 16:00:00,1.330245,1.330475,1.32527,1.325315
"51",2020-11-19 00:00:00,1.325185,1.325185,1.322485,1.32328
"52",2020-11-19 08:00:00,1.32334,1.32643,1.31977,1.322295
"53",2020-11-19 16:00:00,1.32265,1.327935,1.321245,1.3248
"54",2020-11-20 00:00:00,1.324775,1.328745,1.324775,1.325505
"55",2020-11-20 08:00:00,1.32572,1.329575,1.32495,1.328585
"56",2020-11-20 16:00:00,1.328565,1.3295,1.326885,1.32878
"57",2020-11-22 16:00:00,1.32944,1.33049,1.32928,1.33035
"58",2020-11-23 00:00:00,1.33035,1.3332,1.33009,1.33289
"59",2020-11-23 08:00:00,1.33274,1.33976,1.32889,1.32896
"60",2020-11-23 16:00:00,1.32945,1.33346,1.32648,1.33267
"61",2020-11-24 00:00:00,1.33267,1.335,1.33199,1.33388
"62",2020-11-24 08:00:00,1.33396,1.33802,1.32936,1.33559
"63",2020-11-24 16:00:00,1.33553,1.33648,1.31323,1.33619
"64",2020-11-25 00:00:00,1.33619,1.33808,1.33383,1.33704
"65",2020-11-25 08:00:00,1.33704,1.33925,1.33049,1.33802
"66",2020-11-25 16:00:00,1.33807,1.33934,1.31421,1.33837
"67",2020-11-26 00:00:00,1.33837,1.33979,1.33647,1.33656
"68",2020-11-26 08:00:00,1.33683,1.33781,1.33224,1.33286
"69",2020-11-26 16:00:00,1.33286,1.3363,1.313175,1.33535
"70",2020-11-27 00:00:00,1.33538,1.33761,1.33488,1.3368
"71",2020-11-27 08:00:00,1.33732,1.33811,1.33134,1.33425
"72",2020-11-27 16:00:00,1.33424,1.33528,1.32908,1.3314
"73",2020-11-29 16:00:00,1.3324,1.33347,1.33222,1.33317
"74",2020-11-30 00:00:00,1.33316,1.33577,1.33272,1.33516
"75",2020-11-30 08:00:00,1.33517,1.3456,1.33192,1.33499
"76",2020-11-30 16:00:00,1.33521,1.33595,1.311485,1.33357
"77",2020-12-01 00:00:00,1.33366,1.33935,1.33346,1.33822
"78",2020-12-01 08:00:00,1.33826,1.34059,1.33176,1.33599
"79",2020-12-01 16:00:00,1.33642,1.34399,1.316245,1.34218
"80",2020-12-02 00:00:00,1.34219,1.34412,1.33595,1.33759
"81",2020-12-02 08:00:00,1.33797,1.33853,1.32887,1.33255
"82",2020-12-02 16:00:00,1.33273,1.33759,1.313655,1.33686
"83",2020-12-03 00:00:00,1.33686,1.34093,1.33538,1.33987
"84",2020-12-03 08:00:00,1.33979,1.34999,1.33919,1.3499
"85",2020-12-03 16:00:00,1.34987,1.34998,1.31786,1.34493
"86",2020-12-04 00:00:00,1.34512,1.3471,1.34359,1.34415
"87",2020-12-04 08:00:00,1.34413,1.35387,1.34152,1.34737
"88",2020-12-04 16:00:00,1.34731,1.34939,1.34206,1.3438
"89",2020-12-06 16:00:00,1.34135,1.34218,1.34126,1.34156
"90",2020-12-07 00:00:00,1.3415,1.34365,1.33674,1.33776
"91",2020-12-07 08:00:00,1.33776,1.33776,1.3225,1.33161
"92",2020-12-07 16:00:00,1.33136,1.34056,1.3144,1.33559
"93",2020-12-08 00:00:00,1.33546,1.33671,1.33303,1.3357
"94",2020-12-08 08:00:00,1.33581,1.33866,1.3301,1.33604
