"","date","open","high","low","close"
"1",2021-05-16 20:00:00,1.41006,1.41046,1.40953,1.41011
"2",2021-05-17 00:00:00,1.4101,1.4101,1.40783,1.40862
"3",2021-05-17 04:00:00,1.40861,1.41196,1.40803,1.40949
"4",2021-05-17 08:00:00,1.40948,1.41163,1.40869,1.40921
"5",2021-05-17 12:00:00,1.40921,1.41293,1.40773,1.41262
"6",2021-05-17 16:00:00,1.41261,1.41469,1.41251,1.41423
"7",2021-05-17 20:00:00,1.41423,1.4148,1.41336,1.4148
"8",2021-05-18 00:00:00,1.41478,1.41782,1.41457,1.41761
"9",2021-05-18 04:00:00,1.41762,1.42035,1.41651,1.42011
"10",2021-05-18 08:00:00,1.4201,1.42204,1.41834,1.42039
"11",2021-05-18 12:00:00,1.42038,1.42148,1.41821,1.41832
"12",2021-05-18 16:00:00,1.41833,1.4198,1.41813,1.41899
"13",2021-05-18 20:00:00,1.41898,1.41923,1.4183,1.41875
"14",2021-05-19 00:00:00,1.41876,1.42007,1.41797,1.41878
"15",2021-05-19 04:00:00,1.41879,1.42011,1.41726,1.4176
"16",2021-05-19 08:00:00,1.41761,1.41892,1.41418,1.41551
"17",2021-05-19 12:00:00,1.41552,1.41803,1.4131,1.41678
"18",2021-05-19 16:00:00,1.41679,1.41711,1.40995,1.41193
"19",2021-05-19 20:00:00,1.4119,1.41259,1.41042,1.41073
"20",2021-05-20 00:00:00,1.41072,1.41216,1.41014,1.41146
"21",2021-05-20 04:00:00,1.41145,1.41404,1.411,1.41386
"22",2021-05-20 08:00:00,1.41385,1.41416,1.41026,1.4128
"23",2021-05-20 12:00:00,1.41279,1.41834,1.41212,1.41807
"24",2021-05-20 16:00:00,1.41806,1.41926,1.41726,1.41898
"25",2021-05-20 20:00:00,1.41897,1.41943,1.41843,1.41848
"26",2021-05-21 00:00:00,1.41849,1.41919,1.41695,1.41772
"27",2021-05-21 04:00:00,1.41771,1.42008,1.41687,1.41816
"28",2021-05-21 08:00:00,1.41817,1.4234,1.41806,1.4188
"29",2021-05-21 12:00:00,1.41882,1.42081,1.4155,1.41562
"30",2021-05-21 16:00:00,1.41563,1.41604,1.41407,1.41542
"31",2021-05-21 20:00:00,1.41543,1.41576,1.41477,1.41524
"32",2021-05-23 20:00:00,1.41584,1.41623,1.41393,1.41402
"33",2021-05-24 00:00:00,1.41403,1.41523,1.41366,1.41457
"34",2021-05-24 04:00:00,1.41456,1.41719,1.41447,1.41677
"35",2021-05-24 08:00:00,1.41678,1.41698,1.41116,1.41239
"36",2021-05-24 12:00:00,1.4124,1.41679,1.41224,1.41467
"37",2021-05-24 16:00:00,1.41468,1.41612,1.41465,1.41593
"38",2021-05-24 20:00:00,1.41592,1.416,1.4153,1.41554
"39",2021-05-25 00:00:00,1.41553,1.41824,1.41529,1.41796
"40",2021-05-25 04:00:00,1.41797,1.4211,1.41712,1.41868
"41",2021-05-25 08:00:00,1.41867,1.4194,1.41501,1.41637
