"","date","open","high","low","close"
"1",2022-06-20 00:00:00,0.695085,0.695575,0.694105,0.694785
"2",2022-06-20 01:00:00,0.69478,0.695135,0.692825,0.692875
"3",2022-06-20 02:00:00,0.692865,0.695595,0.69267,0.69491
"4",2022-06-20 03:00:00,0.694915,0.69611,0.694285,0.695505
"5",2022-06-20 04:00:00,0.69551,0.696875,0.6952,0.695905
"6",2022-06-20 05:00:00,0.695915,0.696885,0.695395,0.696555
"7",2022-06-20 06:00:00,0.69656,0.698215,0.69613,0.697325
"8",2022-06-20 07:00:00,0.697345,0.698765,0.696905,0.69804
"9",2022-06-20 08:00:00,0.698045,0.69878,0.697825,0.6983
"10",2022-06-20 09:00:00,0.698305,0.699395,0.698195,0.699185
"11",2022-06-20 10:00:00,0.699195,0.699615,0.698705,0.698825
"12",2022-06-20 11:00:00,0.698815,0.69941,0.69844,0.698765
"13",2022-06-20 12:00:00,0.698775,0.699035,0.697795,0.698045
"14",2022-06-20 13:00:00,0.698025,0.698195,0.6962,0.696555
"15",2022-06-20 14:00:00,0.69656,0.697565,0.696155,0.696865
"16",2022-06-20 15:00:00,0.696875,0.698095,0.696525,0.698015
"17",2022-06-20 16:00:00,0.698025,0.698105,0.696295,0.696425
"18",2022-06-20 17:00:00,0.69642,0.696445,0.694615,0.69476
"19",2022-06-20 18:00:00,0.694765,0.695275,0.694225,0.695005
"20",2022-06-20 19:00:00,0.695,0.695505,0.694875,0.695135
"21",2022-06-20 20:00:00,0.69514,0.69545,0.695035,0.695295
"22",2022-06-20 21:00:00,0.695195,0.69543,0.695035,0.695335
"23",2022-06-20 22:00:00,0.69533,0.696335,0.695245,0.696275
"24",2022-06-20 23:00:00,0.696285,0.697405,0.696035,0.696845
"25",2022-06-21 00:00:00,0.69684,0.698015,0.69488,0.697275
"26",2022-06-21 01:00:00,0.69728,0.698255,0.695645,0.69671
"27",2022-06-21 02:00:00,0.696715,0.697645,0.696505,0.697215
"28",2022-06-21 03:00:00,0.69722,0.6979,0.696895,0.697775
"29",2022-06-21 04:00:00,0.697785,0.698195,0.69664,0.696735
"30",2022-06-21 05:00:00,0.696745,0.6972,0.695045,0.695975
"31",2022-06-21 06:00:00,0.69597,0.696455,0.695225,0.695955
