"","date","open","high","low","close"
"1",2020-10-28 00:00:00,104.548,104.55,104.163,104.216
"2",2020-10-28 08:00:00,104.214,104.452,104.118,104.241
"3",2020-10-28 16:00:00,104.238,104.36,104.214,104.322
"4",2020-10-29 00:00:00,104.313,104.502,104.265,104.296
"5",2020-10-29 08:00:00,104.293,104.529,104.027,104.513
"6",2020-10-29 16:00:00,104.513,104.711,104.511,104.56
"7",2020-10-30 00:00:00,104.56,104.614,104.139,104.357
"8",2020-10-30 08:00:00,104.36,104.699,104.263,104.633
"9",2020-10-30 16:00:00,104.633,104.744,104.473,104.667
"10",2020-11-01 16:00:00,104.632,104.6905,104.564,104.5785
"11",2020-11-02 00:00:00,104.605,104.858,104.6,104.852
"12",2020-11-02 08:00:00,104.8475,104.9485,104.632,104.7985
"13",2020-11-02 16:00:00,104.798,104.8715,104.7155,104.725
"14",2020-11-03 00:00:00,104.722,104.802,104.485,104.5665
"15",2020-11-03 08:00:00,104.571,104.8005,104.484,104.4865
"16",2020-11-03 16:00:00,104.4905,104.817,104.446,104.559
"17",2020-11-04 00:00:00,104.546,105.3405,104.382,104.882
"18",2020-11-04 08:00:00,104.9115,105.085,104.156,104.482
"19",2020-11-04 16:00:00,104.4875,104.6185,104.3645,104.4415
"20",2020-11-05 00:00:00,104.4295,104.4665,104.2335,104.316
"21",2020-11-05 08:00:00,104.298,104.382,103.6205,103.658
"22",2020-11-05 16:00:00,103.658,103.8105,103.4465,103.619
"23",2020-11-06 00:00:00,103.616,103.7595,103.3665,103.424
"24",2020-11-06 08:00:00,103.4255,103.697,103.1795,103.313
"25",2020-11-06 16:00:00,103.3095,103.3755,103.2265,103.359
"26",2020-11-08 16:00:00,103.249,103.3045,103.197,103.2585
"27",2020-11-09 00:00:00,103.2595,103.5525,103.2595,103.506
"28",2020-11-09 08:00:00,103.513,105.4525,102.294,105.3905
"29",2020-11-09 16:00:00,105.3925,105.646,104.2,105.1465
"30",2020-11-10 00:00:00,105.1465,105.2585,104.823,105.0445
"31",2020-11-10 08:00:00,105.066,105.489,104.9775,105.192
"32",2020-11-10 16:00:00,105.1945,105.4045,103.946,105.267
"33",2020-11-11 00:00:00,105.258,105.4365,105.014,105.4025
"34",2020-11-11 08:00:00,105.408,105.6755,105.3635,105.62
"35",2020-11-11 16:00:00,105.621,105.6425,103.6565,105.4115
"36",2020-11-12 00:00:00,105.4185,105.4775,105.1725,105.281
"37",2020-11-12 08:00:00,105.281,105.4155,104.0455,105.123
"38",2020-11-12 16:00:00,105.1275,105.23,103.983,105.0995
"39",2020-11-13 00:00:00,105.1,105.112,104.8635,105.073
"40",2020-11-13 08:00:00,105.0635,105.1495,104.6225,104.642
"41",2020-11-13 16:00:00,104.6445,104.682,104.566,104.628
"42",2020-11-16 00:00:00,104.4865,104.492,104.4485,104.45
"43",2020-11-16 08:00:00,104.451,105.1305,104.3655,104.588
"44",2020-11-16 16:00:00,104.59,104.6045,102.8715,104.532
"45",2020-11-17 00:00:00,104.532,104.568,104.424,104.472
"46",2020-11-17 08:00:00,104.465,104.483,104.073,104.218
"47",2020-11-17 16:00:00,104.196,104.248,102.724,104.177
"48",2020-11-18 00:00:00,104.178,104.178,103.8525,103.887
"49",2020-11-18 08:00:00,103.8835,104.099,103.6675,103.669
"50",2020-11-18 16:00:00,103.666,103.907,102.5425,103.895
"51",2020-11-19 00:00:00,103.896,103.982,103.721,103.841
"52",2020-11-19 08:00:00,103.8355,104.206,103.821,103.893
"53",2020-11-19 16:00:00,103.889,103.925,102.4965,103.8185
"54",2020-11-20 00:00:00,103.8095,103.911,103.746,103.865
"55",2020-11-20 08:00:00,103.872,103.886,103.705,103.808
"56",2020-11-20 16:00:00,103.813,103.8635,103.8075,103.862
"57",2020-11-22 16:00:00,103.8155,103.862,103.808,103.8205
"58",2020-11-23 00:00:00,103.8235,103.8465,103.718,103.8135
"59",2020-11-23 08:00:00,103.8135,104.489,103.6865,104.489
"60",2020-11-23 16:00:00,104.4735,104.6355,102.9415,104.5375
"61",2020-11-24 00:00:00,104.5225,104.6445,104.3525,104.4605
"62",2020-11-24 08:00:00,104.4665,104.7555,104.1525,104.6585
"63",2020-11-24 16:00:00,104.6615,104.6885,102.9005,104.5135
"64",2020-11-25 00:00:00,104.5135,104.5995,104.4325,104.4735
"65",2020-11-25 08:00:00,104.4735,104.5175,104.2625,104.4065
"66",2020-11-25 16:00:00,104.4025,104.4735,102.9085,104.4055
"67",2020-11-26 00:00:00,104.3995,104.3995,104.2615,104.3255
"68",2020-11-26 08:00:00,104.3265,104.3475,104.2245,104.2825
"69",2020-11-26 16:00:00,104.2845,104.2875,102.809,104.2585
"70",2020-11-27 00:00:00,104.2625,104.2715,103.9125,104.0745
"71",2020-11-27 08:00:00,104.0775,104.2095,103.9655,104.0145
"72",2020-11-27 16:00:00,104.0165,104.1185,102.7165,102.7165
"73",2020-11-29 16:00:00,104.0735,104.16,104.0315,104.09
"74",2020-11-30 00:00:00,104.0875,104.1065,103.8365,104.0315
"75",2020-11-30 08:00:00,104.03,104.3475,103.9125,104.2785
"76",2020-11-30 16:00:00,104.2855,104.4095,102.8375,104.307
"77",2020-12-01 00:00:00,104.2965,104.463,104.254,104.3305
"78",2020-12-01 08:00:00,104.3345,104.579,104.1865,104.4815
"79",2020-12-01 16:00:00,104.4805,104.4895,102.839,104.3015
"80",2020-12-02 00:00:00,104.2955,104.5815,104.2295,104.5715
"81",2020-12-02 08:00:00,104.5605,104.7495,104.432,104.5835
"82",2020-12-02 16:00:00,104.5715,104.5915,102.887,104.4505
"83",2020-12-03 00:00:00,104.4505,104.5345,104.3005,104.313
"84",2020-12-03 08:00:00,104.32,104.3495,103.6765,103.7525
"85",2020-12-03 16:00:00,103.7535,103.9955,102.5975,103.8345
"86",2020-12-04 00:00:00,103.8345,103.9845,103.7455,103.8975
"87",2020-12-04 08:00:00,103.9065,104.2435,103.8285,104.205
"88",2020-12-04 16:00:00,104.199,104.2435,104.0735,104.187
"89",2020-12-06 16:00:00,104.141,104.2385,104.1275,104.2085
"90",2020-12-07 00:00:00,104.2075,104.2075,103.9445,104.1225
"91",2020-12-07 08:00:00,104.1225,104.3125,103.9465,104.0355
"92",2020-12-07 16:00:00,104.048,104.0695,102.705,104.0145
"93",2020-12-08 00:00:00,104.01,104.1435,103.958,104.0825
"94",2020-12-08 08:00:00,104.079,104.2065,103.9685,104.1235
"95",2020-12-08 16:00:00,104.122,104.1835,102.759,104.1425
"96",2020-12-09 00:00:00,104.1425,104.2435,104.1085,104.2325
"97",2020-12-09 08:00:00,104.2325,104.2625,104.057,104.2045
"98",2020-12-09 16:00:00,104.2045,104.4065,102.786,104.2855
"99",2020-12-10 00:00:00,104.2895,104.5065,104.2475,104.4845
"100",2020-12-10 08:00:00,104.4805,104.578,104.2285,104.3985
"101",2020-12-10 16:00:00,104.3875,104.4255,102.8035,104.1825
"102",2020-12-11 00:00:00,104.1805,104.1805,103.929,104.0705
"103",2020-12-11 08:00:00,104.0705,104.1525,103.8285,103.945
"104",2020-12-11 16:00:00,103.9455,104.0585,102.7,102.7
"105",2020-12-13 16:00:00,103.8865,104.0135,103.8765,103.9665
"106",2020-12-14 00:00:00,103.967,104.0635,103.9195,103.9195
"107",2020-12-14 08:00:00,103.9155,104.0995,103.5155,104.0805
"108",2020-12-14 16:00:00,104.0745,104.0945,102.7035,104.0085
"109",2020-12-15 00:00:00,104.0125,104.1515,103.9945,104.0685
"110",2020-12-15 08:00:00,104.0685,104.13,103.7025,103.7355
"111",2020-12-15 16:00:00,103.737,103.778,102.5175,103.65
"112",2020-12-16 00:00:00,103.6495,103.7215,103.409,103.4495
"113",2020-12-16 08:00:00,103.453,103.6385,103.2635,103.5125
"114",2020-12-16 16:00:00,103.5035,103.9165,102.4175,103.4765
"115",2020-12-17 00:00:00,103.4765,103.5565,103.156,103.1945
"116",2020-12-17 08:00:00,103.1865,103.2405,102.8825,103.0175
"117",2020-12-17 16:00:00,103.0275,103.1685,102.2305,103.1235
"118",2020-12-18 00:00:00,103.1375,103.486,103.1325,103.4685
"119",2020-12-18 08:00:00,103.4685,103.5935,103.1985,103.3985
"120",2020-12-18 16:00:00,103.3985,103.4145,103.2965,103.3055
"121",2020-12-20 16:00:00,103.3655,103.4935,103.3535,103.4795
"122",2020-12-21 00:00:00,103.4795,103.5995,103.2565,103.5995
"123",2020-12-21 08:00:00,103.6015,103.8895,103.4555,103.4995
"124",2020-12-21 16:00:00,103.499,103.5025,102.343,103.3415
"125",2020-12-22 00:00:00,103.352,103.479,103.2825,103.4255
"126",2020-12-22 08:00:00,103.4235,103.7115,103.3195,103.6935
"127",2020-12-22 16:00:00,103.6985,103.7335,102.501,103.5205
"128",2020-12-23 00:00:00,103.5175,103.6375,103.3635,103.3635
"129",2020-12-23 08:00:00,103.3655,103.6355,102.4155,103.5935
"130",2020-12-23 16:00:00,103.5915,103.653,102.457,103.5355
"131",2020-12-24 00:00:00,103.5355,103.6195,103.505,103.5725
"132",2020-12-24 08:00:00,103.5675,103.7645,103.5675,103.6445
"133",2020-12-24 16:00:00,103.6325,103.7015,102.471,102.5075
"134",2020-12-25 00:00:00,102.5075,102.5075,102.5075,102.5075
"135",2020-12-25 08:00:00,102.5075,102.5075,102.5075,102.5075
"136",2020-12-25 16:00:00,102.5075,102.5075,102.5075,102.5075
"137",2020-12-27 16:00:00,103.55,103.6035,103.5105,103.5305
"138",2020-12-28 00:00:00,103.523,103.6375,103.4095,103.4565
"139",2020-12-28 08:00:00,103.4565,103.8635,103.4095,103.826
"140",2020-12-28 16:00:00,103.8305,103.899,102.5795,103.6935
"141",2020-12-29 00:00:00,103.694,103.8055,103.6245,103.6885
"142",2020-12-29 08:00:00,103.6885,103.7545,103.5145,103.6075
"143",2020-12-29 16:00:00,103.6085,103.616,102.463,103.556
"144",2020-12-30 00:00:00,103.556,103.583,103.265,103.3375
"145",2020-12-30 08:00:00,103.3345,103.3605,102.9645,103.2655
"146",2020-12-30 16:00:00,103.2515,103.357,102.2725,103.1295
"147",2020-12-31 00:00:00,103.1305,103.2105,103.0845,103.1075
"148",2020-12-31 08:00:00,103.1145,103.2915,103.027,103.2325
"149",2020-12-31 16:00:00,103.2275,103.3175,103.165,103.165
"150",2021-01-01 00:00:00,103.165,103.165,103.165,103.165
"151",2021-01-01 08:00:00,103.165,103.165,103.165,103.165
"152",2021-01-01 16:00:00,103.165,103.165,103.165,103.165
"153",2021-01-03 16:00:00,103.2465,103.3175,103.2005,103.247
"154",2021-01-04 00:00:00,103.252,103.252,102.956,102.9835
"155",2021-01-04 08:00:00,102.9855,103.2405,102.7155,103.1325
