"","date","open","high","low","close"
"1",2020-10-28 00:00:00,1.3192,1.32053,1.31801,1.32044
"2",2020-10-28 08:00:00,1.32055,1.3334,1.3204,1.33105
"3",2020-10-28 16:00:00,1.33095,1.33288,1.32923,1.3311
"4",2020-10-29 00:00:00,1.33113,1.33172,1.32784,1.32972
"5",2020-10-29 08:00:00,1.32977,1.33899,1.32934,1.33395
"6",2020-10-29 16:00:00,1.33393,1.33687,1.33074,1.33155
"7",2020-10-30 00:00:00,1.33157,1.33459,1.32947,1.33356
"8",2020-10-30 08:00:00,1.33355,1.33384,1.32804,1.3326
"9",2020-10-30 16:00:00,1.33265,1.33485,1.33037,1.33216
"10",2020-11-01 16:00:00,1.332075,1.336995,1.331755,1.336975
"11",2020-11-02 00:00:00,1.336925,1.33694,1.33258,1.33308
"12",2020-11-02 08:00:00,1.333055,1.334505,1.32521,1.327815
"13",2020-11-02 16:00:00,1.32768,1.32771,1.321635,1.322105
"14",2020-11-03 00:00:00,1.3221,1.32339,1.320695,1.321755
"15",2020-11-03 08:00:00,1.321855,1.321855,1.31053,1.31053
"16",2020-11-03 16:00:00,1.310525,1.31754,1.31001,1.310365
"17",2020-11-04 00:00:00,1.310345,1.328985,1.309595,1.32791
"18",2020-11-04 08:00:00,1.32794,1.32838,1.313,1.31357
"19",2020-11-04 16:00:00,1.31334,1.315655,1.31096,1.31273
"20",2020-11-05 00:00:00,1.312755,1.317735,1.31181,1.31223
"21",2020-11-05 08:00:00,1.31236,1.31451,1.30304,1.30314
"22",2020-11-05 16:00:00,1.30314,1.308535,1.302895,1.308385
"23",2020-11-06 00:00:00,1.30839,1.30965,1.305685,1.30613
"24",2020-11-06 08:00:00,1.305975,1.308805,1.302285,1.303255
"25",2020-11-06 16:00:00,1.303155,1.307545,1.301985,1.30752
"26",2020-11-08 16:00:00,1.304635,1.304845,1.30194,1.30237
"27",2020-11-09 00:00:00,1.30238,1.304495,1.300705,1.30119
"28",2020-11-09 08:00:00,1.301285,1.30299,1.292925,1.29652
"29",2020-11-09 16:00:00,1.296565,1.30249,1.29601,1.30079
"30",2020-11-10 00:00:00,1.30079,1.30203,1.299865,1.301975
"31",2020-11-10 08:00:00,1.30189,1.305025,1.29994,1.30145
"32",2020-11-10 16:00:00,1.301615,1.304215,1.298665,1.303155
"33",2020-11-11 00:00:00,1.303125,1.30459,1.300935,1.304345
"34",2020-11-11 08:00:00,1.30452,1.3076,1.302985,1.306725
"35",2020-11-11 16:00:00,1.30673,1.30771,1.305165,1.30591
"36",2020-11-12 00:00:00,1.30594,1.31063,1.305665,1.31026
"37",2020-11-12 08:00:00,1.31024,1.314885,1.3058,1.31166
"38",2020-11-12 16:00:00,1.311755,1.31483,1.30975,1.313785
"39",2020-11-13 00:00:00,1.313785,1.31705,1.3135,1.31488
"40",2020-11-13 08:00:00,1.31487,1.31663,1.31166,1.31663
"41",2020-11-13 16:00:00,1.31643,1.31721,1.31311,1.31362
"42",2020-11-16 00:00:00,1.31024,1.31072,1.31,1.31
"43",2020-11-16 08:00:00,1.31002,1.31244,1.30658,1.30717
"44",2020-11-16 16:00:00,1.30728,1.31039,1.3067,1.307565
